id,titulo,ano,genero,nota,votos,orcamento,receita,diretor,poster,sinopse,duracao,popularidade
27205,A Origem,2010-07-15,Ação,8.372,39932,160000000,839030630,Christopher Nolan,https://image.tmdb.org/t/p/w500/9e3Dz7aCANy5aRUQF745IlNloJ1.jpg,"Cobb é um ladrão habilidoso que comete espionagem corporativa infiltrando-se no subconsciente de seus alvos durante o estado de sono. Impedido de retornar para sua família, ele recebe a oportunidade de se redimir ao realizar uma tarefa aparentemente impossível: plantar uma ideia na mente do herdeiro de um império. Para realizar o crime perfeito, ele conta com a ajuda do parceiro Arthur, o discreto Eames e a arquiteta de sonhos Ariadne. Juntos, eles correm para que o inimigo não antecipe seus passos.",148,64.2651
931285,Mortal Kombat 2,2026-05-06,Ação,7.873,2389,80000000,129470110,Simon McQuoid,https://image.tmdb.org/t/p/w500/iILiJSRViTEcF23MHhGCbVm3mfW.jpg,"Os campeões favoritos dos fãs – agora acompanhados pelo próprio Johnny Cage – são colocados uns contra os outros numa sangrenta e derradeira batalha, sem regras ou limites, para derrotar o governo sombrio de Shao Kahn.",116,60.4244
822119,Capitão América: Admirável Mundo Novo,2025-02-12,Ação,5.947,3294,180000000,415101577,Julius Onah,https://image.tmdb.org/t/p/w500/5nbSgP8f5LMCI0PwVRRaHJaUmR3.jpg,"Após se encontrar com o recém-eleito presidente dos EUA, Thaddeus Ross, Sam se vê no meio de um incidente internacional. Ele deve descobrir o motivo por trás de uma conspiração global nefasta antes que o verdadeiro gênio faça o mundo inteiro ser dominado pelo vermelho.",119,58.7104
1228710,Star Wars: O Mandaloriano e Grogu,2026-05-20,Ação,7.504,1301,165000000,345166617,Jon Favreau,https://image.tmdb.org/t/p/w500/dNwaS0tnwgQRaQFPY5MbGxdmYXr.jpg,"O maligno Império caiu e os senhores da guerra Imperiais ainda estão espalhados pela galáxia. Enquanto a jovem Nova República luta para proteger tudo pelo que a Rebelião batalhou, ela conta com a ajuda do lendário caçador de recompensas Mandaloriano Din Djarin e seu jovem aprendiz Grogu.",132,61.189
1419406,Operação Sombra,2025-08-16,Ação,8.118,1225,0,174400000,杨子,https://image.tmdb.org/t/p/w500/zI4UdGnD4KMjiaGQTgF5PMiagVF.jpg,"Um policial aposentado, especialista em rastreamento, é convocado de volta à ativa em Macau para desmantelar uma gangue de ladrões de alta tecnologia, colocando suas táticas tradicionais contra a tecnologia avançada, num jogo de gato e rato com uma equipe de jovens detetives de elite.",141,61.0977
102382,O Espetacular Homem-Aranha 2: A Ameaça de Electro,2014-04-16,Ação,6.556,14602,200000000,716934779,Marc Webb,https://image.tmdb.org/t/p/w500/cyMz4OfmNqpuQ02QQOQCbGxQjwK.jpg,"O jovem Peter Parker está fascinado com as habilidades que adquiriu como Homem-Aranha. Agora, ele precisa lidar com dois problemas: o retorno de um velho amigo, Harry Osborn, e a chegada de um vilão mais forte e poderoso, Electro.",141,58.3114
1404304,The Isolate Thief,2026-07-10,Faroeste,7.4,16,0,0,John Suits,https://image.tmdb.org/t/p/w500/gmmCh2BvTKp0YGT2FYG0eOQJELi.jpg,"Uma mulher esconde ouro roubado de bandidos que controlam seu posto remoto enquanto enfrentam o inverno, onde a sobrevivência depende de engenhosidade e lealdade.",95,54.0969
1290821,Missão Refúgio,2026-01-28,Ação,7.78,1718,50000000,53933639,Ric Roman Waugh,https://image.tmdb.org/t/p/w500/hSvhZRkbYD9crC4nqy8uCk9EdFH.jpg,"Um ex-assassino de aluguel, agora um homem recluso numa ilha costeira remota, salva uma garota de uma tempestade terrível, colocando os dois na mira do perigo. Forçado a sair da aposentadoria e do isolamento, o homem é obrigado a enfrentar seu passado perigoso para proteger a menina enquanto tenta sobreviver uma jornada tensa repleta de perigos e redenção.",107,56.4994
238,O Poderoso Chefão,1972-03-14,Drama,8.685,23375,6000000,245066411,Francis Ford Coppola,https://image.tmdb.org/t/p/w500/oJagOzBu9Rdd9BrciseCm3U3MCU.jpg,"Em 1945, Don Corleone é o chefe de uma mafiosa família italiana de Nova York. Ele costuma apadrinhar várias pessoas, realizando importantes favores para elas, em troca de favores futuros. Com a chegada das drogas, as famílias começam uma disputa pelo promissor mercado. Quando Corleone se recusa a facilitar a entrada dos narcóticos na cidade, não oferecendo ajuda política e policial, sua família começa a sofrer atentados para que mudem de posição. É nessa complicada época que Michael, um herói de guerra nunca envolvido nos negócios da família, vê a necessidade de proteger o seu pai e tudo o que ele construiu ao longo dos anos.",175,57.6588
1391021,欢迎来龙餐馆,2026-08-08,Drama,9.235,17,0,134100000,文牧野,https://image.tmdb.org/t/p/w500/2OJX7udqqpk5c82pXXdL2hnny0D.jpg,,140,52.7705
324857,Homem-Aranha: No Aranhaverso,2018-12-06,Animação,8.395,17666,90000000,394884133,Bob Persichetti,https://image.tmdb.org/t/p/w500/ybQSBSrINtjWsJQ6Ih8sva8HlEZ.jpg,"Miles Morales é um jovem negro do Brooklyn que se tornou o Homem-Aranha inspirado no legado de Peter Parker, já falecido. Entretanto, ao visitar o túmulo de seu ídolo em uma noite chuvosa, ele é surpreendido com a presença do próprio Peter, vestindo o traje do herói aracnídeo sob um sobretudo. A surpresa fica ainda maior quando Miles descobre que ele veio de uma dimensão paralela, assim como outras variações do Homem-Aranha.",117,55.5623
1184918,Robô Selvagem,2024-09-12,Família,8.306,6455,78000000,331982078,Chris Sanders,https://image.tmdb.org/t/p/w500/gAHNIZKG8fmK7njOTpMmLKJXiag.jpg,"Um robô – unidade ROZZUM 7134, abreviadamente “Roz” – naufraga em uma ilha desabitada e deve aprender a se adaptar ao ambiente hostil, gradualmente construindo relacionamentos com os animais da ilha e se tornando o pai adotivo de um filhote de ganso órfão.",101,54.3057
1327819,"Cara de Um, Focinho de Outro",2026-03-04,Aventura,8.2,2201,150000000,389685783,Daniel Chong,https://image.tmdb.org/t/p/w500/ftPFJBGbldoWiiPrmesW96zBzdH.jpg,"Mabel é uma jovem amante da natureza que tenta impedir o prefeito Jerry de construir uma rodovia que destruirá suas florestas locais. Graças a um experimento secreto de troca de cérebros, Mabel consegue transferir sua mente para um castor robô e segue para um lago, onde refugiados da industrialização invasora desembarcaram. Lá, ela tenta convencer os animais, liderados pelo castor majestoso Rei George, a se juntarem a ela e impedirem a construção da rodovia.",105,52.6687
194117,La donna della luna,1988-03-31,Drama,5.6,8,0,0,Vito Zagarrio,https://image.tmdb.org/t/p/w500/6uiz2xx61qhGv3ZcZg0n5tgahY3.jpg,,90,51.9629
271110,Capitão América: Guerra Civil,2016-04-27,Aventura,7.451,24392,250000000,1155046416,Joe Russo,https://image.tmdb.org/t/p/w500/dsvUR5aEVSkB1Sro7nT6Khqik71.jpg,"Depois do ataque de Ultron, os políticos decidem controlar os Vingadores, já que suas ações afetam toda a humanidade. A decisão coloca o Capitão América em rota de colisão com o Homem de Ferro.",137,50.8413
1728704,Siping,2026-07-10,Drama,4.6,4,0,0,Christopher Novabos,https://image.tmdb.org/t/p/w500/wNzRyplxryB8s6jb8Be5dYAKZb5.jpg,,70,50.7151
1007757,Como Mágica,2026-05-01,Aventura,8.88,2112,7,7,Nathan Greno,https://image.tmdb.org/t/p/w500/2TZiL4ZYOwWeIjGfz3glpMuPqpN.jpg,Uma pequena criatura da floresta e um pássaro majestoso trocam de corpo e precisam se unir para sobreviver à aventura mais incrível de suas vidas.,102,50.529
122,O Senhor dos Anéis: O Retorno do Rei,2003-12-17,Aventura,8.504,27120,94000000,1118888979,Peter Jackson,https://image.tmdb.org/t/p/w500/rU4oIKv5I4C59DpcXKmT7kNwGI0.jpg,"O confronto final entre as forças do bem e do mal que lutam pelo controle do futuro da Terra-Média se aproxima. Sauron planeja um grande ataque a Minas Tirith, capital de Gondor, o que faz com que Gandalf e Pippin partam para o local na intenção de ajudar a resistência. Um exército é reunido por Théoden em Rohan, em mais uma tentativa de deter as forças de Sauron. Enquanto isso, Frodo, Sam e Gollum seguem sua viagem rumo à Montanha da Perdição para destruir o Um Anel.",202,50.5079
533535,Deadpool & Wolverine,2024-07-24,Ação,7.585,9212,200000000,1338073645,Shawn Levy,https://image.tmdb.org/t/p/w500/cJFqqiDYprqExaXatu4AaoMzDG2.jpg,"Um apático Wade Wilson trabalha duro na vida civil. Seus dias como mercenário moralmente flexível, Deadpool, ficaram para trás. Quando seu planeta enfrenta uma ameaça, Wade deve relutantemente vestir-se novamente com um ainda mais relutante... relutante? Mais relutante? Ele deve convencer um Wolverine relutante em... Porra. As sinopses são tão estúpidas.",128,50.0467
1368166,A Empregada,2025-12-18,Mistério,7.273,2886,35000000,399644671,Paul Feig,https://image.tmdb.org/t/p/w500/qaqAdyuk8Fcgfsj19Cj3OpJ8hN.jpg,"Millie é uma mulher passando por dificuldades que se sente aliviada com a chance de um novo começo como empregada doméstica de Nina e Andrew, um casal rico. Logo, ela descobre que os segredos da família são muito mais perigosos do que os seus.",131,49.97
617126,Quarteto Fantástico: Primeiros Passos,2025-07-23,Ficção científica,6.947,3718,200000000,521858728,Matt Shakman,https://image.tmdb.org/t/p/w500/8F2vIxWycANHW763lnx2hJVtjDC.jpg,"No vibrante cenário de um mundo retrofuturista inspirado nos anos 1960, a Primeira Família da Marvel é forçada a equilibrar seus papéis como heróis com a força de seus laços familiares, enquanto defendem a Terra de um deus espacial voraz chamado Galactus e sua enigmática arauta, a Surfista Prateada.",115,49.2265
99861,Vingadores: Era de Ultron,2015-04-22,Ação,7.276,24834,235000000,1405403694,Joss Whedon,https://image.tmdb.org/t/p/w500/uvzqTsRmUzk9mJVzX8cMSWMyM5l.jpg,"Ao tentar proteger o planeta de ameaças, Tony Stark constrói um sistema de inteligência artificial que cuidaria da paz mundial. O projeto acaba dando errado e gera o nascimento do Ultron. Com o destino da Terra em jogo, os Vingadores terão que se unir para mais uma vez salvar a raça humana da extinção.",141,49.1101
803796,Guerreiras do K-Pop,2025-06-20,Fantasia,8.001,3118,100000000,24619953,Chris Appelhans,https://image.tmdb.org/t/p/w500/gbdMa7woiuF7IiEB5Spwv5od4oo.jpg,"Quando não estão lotando estádios, as estrelas do K-pop Rumi, Mira e Zoey usam seus poderes secretos para proteger os fãs contra ameaças sobrenaturais.",95,48.7945
1487864,Nando Entre Dois Mundos: Um Filme Sintonia,2026-08-12,Drama,5.3,13,0,0,Johnny Araújo,https://image.tmdb.org/t/p/w500/dwnqhUeXO1vRgXH9zgyeeihpxqo.jpg,"Dividido entre a vida em família e suas obrigações com o mundo do crime, Nando precisa fazer uma escolha impossível: a quem ele deve sua lealdade total?",109,48.3974
1491920,功夫女足,2026-07-11,Drama,6.2,23,0,0,Stephen Chow,https://image.tmdb.org/t/p/w500/7H9Gkdr9V5KMM6STtCRdTuRD2Zd.jpg,,106,48.2083
1089791,O Traço dos seus Lábios,2023-06-17,Drama,5.3,10,0,0,Julián Hernández,https://image.tmdb.org/t/p/w500/i0nUi81v14czJ48IiKBfoQYOIYn.jpg,"Román é um ator que atua em filmes B e está isolado em seu apartamento enquanto a pandemia atinge o mundo. Aldo, um jovem indígena, é um trabalhador essencial que tem permissão para ir e vir pelas autoridades. Eles moram em um condomínio de apartamentos, um em frente ao outro. Eles se encontram online, podem conversar e até se ver por videochamada, mas não podem se encontrar pessoalmente. Eventualmente, sentem a tentação de quebrar o lockdown.",81,48.1746
1234821,Jurassic World: Recomeço,2025-06-23,Ficção científica,6.259,3663,180000000,869146189,Gareth Edwards,https://image.tmdb.org/t/p/w500/zuEC2i3I2P7QIcLoUJNBwqRYO4S.jpg,"Cinco anos após os eventos de Jurassic World: Domínio, a ecologia do planeta se mostrou inóspita para os dinossauros, com os poucos sobreviventes vivendo isolados nas regiões equatoriais. Zora Bennett é contratada para liderar uma equipe de especialistas cujo objetivo é obter o material genético das três maiores criaturas, cujo DNA contém a chave para a criação de um medicamento que trará grandes benefícios à humanidade. Mas a operação se cruzará com uma família cujo barco virou, e todos acabarão em uma ilha proibida, ocupada por dinossauros de inúmeras espécies, onde terão que fazer o impossível para sobreviver.",134,47.3148
1589248,"Meu Melhor Amigo, sua Namorada e Eu",2026-08-14,Comédia,3.7,13,0,0,Marco Petry,https://image.tmdb.org/t/p/w500/zyTqoS4eXC5vf3g61CuoxIr6Tyn.jpg,"Olli e Matze, inseparáveis desde a escola, são amigos, colegas de trabalho e até dividem o apartamento. Só que, agora, Rebecca chegou. E ela vai mudar tudo.",98,46.8606
1304313,Maldição da Múmia,2026-04-15,Terror,7.9,2527,22000000,90552113,Lee Cronin,https://image.tmdb.org/t/p/w500/fI6XBw8k5CWNwxLEYZwpjA89TPg.jpg,"A filha de um jornalista desaparece num deserto sem deixar rastros, deixando a família dilacerada e em luto. Até que, oito anos mais tarde, a jovem garota reaparece, deixando todos chocados. O problema é que esse encontro aparentemente feliz se transforma em um pesadelo de proporções gigantes.",133,46.8106
652,Tróia,2004-05-13,Guerra,7.2,11393,175000000,497409852,Wolfgang Petersen,https://image.tmdb.org/t/p/w500/iKp2NxUkqPVSPN2FdXUn9gxj4Nn.jpg,"Quando Páris, o príncipe de Troia, se apaixona por Helena, rainha de Esparta, o rei inicia uma guerra de anos entre os dois reinos. Para vencer, Esparta conta com Aquiles, um guerreiro lendário que comanda um exército próprio.",162,46.3907
603,Matrix,1999-03-31,Ação,8.255,28493,63000000,463517383,Lana Wachowski,https://image.tmdb.org/t/p/w500/lDqMDI3xpbB9UQRyeXfei0MXhqb.jpg,"O jovem programador Thomas Anderson é atormentado por estranhos pesadelos em que está sempre conectado por cabos a um imenso sistema de computadores do futuro. À medida que o sonho se repete, ele começa a desconfiar da realidade. Thomas conhece os misteriosos Morpheus e Trinity e descobre que é vítima de um sistema inteligente e artificial chamado Matrix, que manipula a mente das pessoas e cria a ilusão de um mundo real enquanto usa os cérebros e corpos dos indivíduos para produzir energia.",136,45.7278
671,Harry Potter e a Pedra Filosofal,2001-11-16,Aventura,7.902,30037,125000000,1029374615,Chris Columbus,https://image.tmdb.org/t/p/w500/4rtsbE9aQ1qw4gv7yYwaNYfWFoS.jpg,"Harry Potter é um garoto órfão que vive infeliz com seus tios, os Dursley. Em seu aniversário de 11 anos ele recebe uma carta que mudará sua vida: um convite para ingressar em Hogwarts, uma Escola de Magia e Bruxaria.",152,45.5762
1656061,Immortal Combat,2026-04-24,Ação,4.7,19,0,0,Monroe Robertson,https://image.tmdb.org/t/p/w500/pnOh13XVTFVU9RYbq54koeeuaOR.jpg,,88,45.1488
1242898,Predador: Terras Selvagens,2025-11-05,Ação,7.828,3506,105000000,184500000,Dan Trachtenberg,https://image.tmdb.org/t/p/w500/f3yLlUrJDdDL8d4nxywyotN45SL.jpg,"No futuro, em um planeta remoto, um jovem Predador, rejeitado por seu clã, encontra em Thia uma aliada improvável e embarca em uma jornada traiçoeira em busca do adversário supremo.",107,43.7398
872585,Oppenheimer,2023-07-19,Drama,8.022,12262,100000000,952000000,Christopher Nolan,https://image.tmdb.org/t/p/w500/1OsQJEoSXBjduuCvDOlRhoEUaHu.jpg,"A história do físico americano J. Robert Oppenheimer, seu papel no Projeto Manhattan e no desenvolvimento da bomba atômica durante a Segunda Guerra Mundial, e o quanto isso mudaria a história do mundo para sempre.",181,43.558
361743,Top Gun: Maverick,2022-05-21,Ação,8.16,11378,170000000,1488732821,Joseph Kosinski,https://image.tmdb.org/t/p/w500/kPbuLGVSJHATkW9fX9L3h1wM0Pa.jpg,"Depois de mais de 30 anos de serviço como um dos principais aviadores da Marinha, Pete ""Maverick"" Mitchell está de volta, rompendo os limites como um piloto de testes corajoso. No mundo contemporâneo das guerras tecnológicas, Maverick enfrenta drones e prova que o fator humano ainda é essencial.",131,43.4998
986056,Thunderbolts*,2025-04-30,Ação,7.299,3900,180000000,382436917,Jake Schreier,https://image.tmdb.org/t/p/w500/3cME244QKWg5mAvcsmthmtx7VR1.jpg,"Depois de se verem presos em uma armadilha mortal, uma equipe não convencional de sete anti-heróis deve embarcar em uma missão perigosa que os forçará a confrontar os cantos mais sombrios de seus passados.",126,43.2046
840464,Destruição Final 2,2026-01-07,Aventura,6.401,1462,90000000,44856736,Ric Roman Waugh,https://image.tmdb.org/t/p/w500/s6nzVekLSd1y0vGjLz8WPfC1Sau.jpg,"Tendo encontrado a segurança do bunker da Groenlândia depois que o cometa Clarke dizimou a Terra, a família Garrity deve agora arriscar tudo para embarcar em uma jornada angustiante através do deserto da Europa para encontrar um novo lar.",99,43.0651
1726,Homem de Ferro,2008-04-30,Ação,7.664,28606,140000000,585174222,Jon Favreau,https://image.tmdb.org/t/p/w500/mqN7RxojEiPoh3FTSTwOtwg7KAu.jpg,"Tony Stark é um industrial bilionário, que também é um brilhante inventor. Ao ser sequestrado ele é obrigado por terroristas a construir uma arma devastadora mas, ao invés disto, constrói uma armadura de alta tecnologia que permite que fuja de seu cativeiro. A partir de então ele passa a usá-la para combater o crime, sob o alter ego do Homem de Ferro.",126,42.1397
